space_type,area_sqm,length_m,width_m,sunlight_hours,shade_level,wind_exposure,water_access,drainage_quality,avg_day_temp_c,peak_surface_temp_c,humidity_pct,rainfall_level,heat_island_score,maintenance_level,budget_level,preferred_style,edible_preference,flowering_preference,pet_safe_required,irrigation_allowed,data_source,species_aloe_vera,species_basil_sweet,species_bougainvillea,species_cherry_tomato,species_chilli,species_coriander,species_curry_leaf,species_geranium_pelargonium,species_hibiscus,species_jade_plant,species_lemongrass,species_malabar_spinach,species_marigold,species_mint,species_plumeria,species_portulaca,species_pothos,species_prickly_pear,species_sedum,species_snake_plant,species_spider_plant,species_tulsi_holy,species_vinca,species_zinnia
ROOFTOP_outdoor,8.65,3.37,2.57,8.2,MEDIUM,0.691,CARRY_BUCKETS,GOOD,37.5,51.1,79,HEAVY,0.49,2,1,ornamental_color,1,1,0,0,synthetic_bootstrap_v1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
ROOFTOP_outdoor,12.03,4.19,2.87,6.3,LOW,0.428,CARRY_BUCKETS,OK,29.9,38.7,61,HEAVY,0.731,2,1,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
BALCONY_outdoor,1.85,1.57,1.18,6.2,LOW,0.407,CARRY_BUCKETS,OK,31.3,50.1,44,DRY,0.581,0,1,mixed_edible_ornamental,1,0,1,0,synthetic_bootstrap_v1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
BALCONY_outdoor,22.53,5.84,3.86,3.9,MEDIUM,0.559,RAIN_ONLY,POOR,38.0,50.1,79,HEAVY,0.487,0,1,minimal_low_care,1,1,1,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
BALCONY_indoor,7.01,2.52,2.78,2.1,HIGH,0.848,CARRY_BUCKETS,GOOD,34.7,44.7,39,DRY,0.442,0,1,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
TERRACE_outdoor,7.11,3.04,2.34,8.1,LOW,0.55,HOSE_ON_DECK,OK,33.0,45.9,72,DRY,0.632,1,3,cooling_green,0,0,1,0,synthetic_bootstrap_v1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
BALCONY_outdoor,3.94,2.28,1.73,8.6,MEDIUM,0.166,CARRY_BUCKETS,OK,38.1,55.0,68,MODERATE,0.792,2,1,ornamental_color,0,1,0,0,synthetic_bootstrap_v1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
TERRACE_outdoor,4.8,2.36,2.03,9.3,LOW,0.292,SPOUT_NEAR,OK,28.6,39.1,48,MODERATE,0.427,2,3,mixed_edible_ornamental,1,0,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
BALCONY_outdoor,8.72,3.55,2.46,4.1,LOW,0.582,CARRY_BUCKETS,GOOD,39.1,54.5,69,DRY,0.395,2,0,mixed_edible_ornamental,1,0,0,0,synthetic_bootstrap_v1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
BALCONY_outdoor,3.78,1.71,2.21,4.1,MEDIUM,0.154,CARRY_BUCKETS,OK,30.5,46.0,73,MODERATE,0.618,2,0,ornamental_color,1,1,0,0,synthetic_bootstrap_v1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BALCONY_outdoor,5.04,2.7,1.87,6.6,LOW,0.314,SPOUT_NEAR,GOOD,38.5,49.7,52,DRY,0.473,1,2,mixed_edible_ornamental,0,1,0,0,synthetic_bootstrap_v1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
TERRACE_outdoor,15.15,3.75,4.04,7.6,LOW,0.939,CARRY_BUCKETS,OK,40.4,58.1,54,DRY,0.521,2,2,mixed_edible_ornamental,1,0,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0
ROOFTOP_indoor,2.03,1.7,1.19,3.8,MEDIUM,0.375,SPOUT_NEAR,OK,38.8,53.8,62,DRY,0.897,1,2,mixed_edible_ornamental,0,1,1,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1
BALCONY_indoor,3.55,2.01,1.77,4.7,MEDIUM,0.166,CARRY_BUCKETS,GOOD,40.1,47.5,47,HEAVY,0.82,3,2,food_garden,1,0,0,0,synthetic_bootstrap_v1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
ROOFTOP_outdoor,10.59,3.02,3.51,9.4,LOW,0.508,CARRY_BUCKETS,GOOD,33.9,51.3,56,MODERATE,0.582,3,2,minimal_low_care,0,1,0,1,synthetic_bootstrap_v1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ROOFTOP_outdoor,3.42,2.01,1.7,8.5,LOW,0.677,SPOUT_NEAR,OK,32.9,42.6,37,HEAVY,0.558,3,3,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
TERRACE_outdoor,8.74,3.51,2.49,9.9,LOW,0.384,CARRY_BUCKETS,GOOD,32.3,41.7,79,MODERATE,0.659,3,3,mixed_edible_ornamental,1,1,0,0,synthetic_bootstrap_v1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
ROOFTOP_outdoor,3.38,2.2,1.54,10.2,MEDIUM,0.765,CARRY_BUCKETS,OK,34.5,47.9,72,DRY,0.524,2,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
ROOFTOP_outdoor,2.97,1.7,1.75,9.6,LOW,0.165,SPOUT_NEAR,GOOD,35.3,51.7,76,DRY,0.954,3,2,cooling_green,0,1,0,0,synthetic_bootstrap_v1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ROOFTOP_outdoor,2.29,1.41,1.62,5.1,LOW,0.174,SPOUT_NEAR,OK,30.9,49.0,57,MODERATE,0.913,3,2,food_garden,1,1,1,0,synthetic_bootstrap_v1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
BALCONY_outdoor,2.11,1.32,1.6,5.7,MEDIUM,0.758,CARRY_BUCKETS,OK,36.4,46.6,53,DRY,0.691,0,1,ornamental_color,0,0,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
ROOFTOP_outdoor,4.39,2.21,1.99,5.8,MEDIUM,0.764,CARRY_BUCKETS,GOOD,28.4,37.9,72,DRY,0.587,1,2,food_garden,1,1,0,0,synthetic_bootstrap_v1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
ROOFTOP_outdoor,4.93,2.42,2.04,8.9,LOW,0.299,CARRY_BUCKETS,OK,34.8,41.5,56,DRY,0.651,1,2,cooling_green,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
BALCONY_outdoor,3.22,2.23,1.44,4.1,MEDIUM,0.501,SPOUT_NEAR,POOR,29.4,40.3,75,MODERATE,0.886,1,2,mixed_edible_ornamental,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
ROOFTOP_outdoor,6.15,2.75,2.24,10.9,LOW,0.491,HOSE_ON_DECK,GOOD,38.3,44.9,48,DRY,0.533,1,1,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
BALCONY_outdoor,5.9,2.34,2.52,3.6,LOW,0.189,CARRY_BUCKETS,GOOD,32.4,48.8,56,MODERATE,0.797,2,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
BALCONY_outdoor,6.29,2.41,2.61,5.8,LOW,0.36,SPOUT_NEAR,GOOD,34.1,48.0,56,MODERATE,0.832,1,1,ornamental_color,1,1,0,0,synthetic_bootstrap_v1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
BALCONY_indoor,3.85,1.93,1.99,3.0,MEDIUM,0.657,CARRY_BUCKETS,OK,38.7,55.4,52,HEAVY,0.623,1,2,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ROOFTOP_outdoor,3.04,1.89,1.61,11.2,MEDIUM,0.857,CARRY_BUCKETS,OK,28.4,44.6,59,MODERATE,0.648,0,0,food_garden,1,1,0,0,synthetic_bootstrap_v1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
BALCONY_indoor,2.05,1.71,1.2,2.0,HIGH,0.12,SPOUT_NEAR,OK,32.0,46.1,79,DRY,0.721,2,3,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
ROOFTOP_outdoor,7.3,2.71,2.69,6.8,LOW,0.482,HOSE_ON_DECK,GOOD,31.9,41.4,37,MODERATE,0.552,3,0,food_garden,1,1,0,0,synthetic_bootstrap_v1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
ROOFTOP_outdoor,3.2,2.19,1.46,11.4,LOW,0.339,CARRY_BUCKETS,POOR,32.6,45.6,53,DRY,0.722,3,0,ornamental_color,1,1,0,1,synthetic_bootstrap_v1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ROOFTOP_outdoor,2.2,1.54,1.43,9.7,LOW,0.544,SPOUT_NEAR,POOR,33.3,43.3,81,MODERATE,0.465,1,3,food_garden,0,0,0,1,synthetic_bootstrap_v1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
TERRACE_outdoor,5.16,2.6,1.98,11.0,LOW,0.435,SPOUT_NEAR,OK,39.1,52.6,39,HEAVY,0.696,2,3,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
ROOFTOP_indoor,1.5,1.4,1.07,2.1,HIGH,0.806,RAIN_ONLY,OK,32.9,41.2,54,DRY,0.785,1,1,mixed_edible_ornamental,1,1,1,1,synthetic_bootstrap_v1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
TERRACE_outdoor,3.96,2.1,1.89,8.8,MEDIUM,0.666,CARRY_BUCKETS,GOOD,31.3,47.1,43,MODERATE,0.944,1,1,food_garden,1,0,1,1,synthetic_bootstrap_v1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
TERRACE_outdoor,2.53,1.71,1.48,10.6,LOW,0.43,SPOUT_NEAR,GOOD,38.1,58.1,56,HEAVY,0.71,2,2,ornamental_color,0,0,0,1,synthetic_bootstrap_v1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BALCONY_outdoor,14.26,3.65,3.91,8.3,LOW,0.442,SPOUT_NEAR,OK,36.8,45.2,73,MODERATE,0.701,1,3,ornamental_color,0,1,0,0,synthetic_bootstrap_v1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
TERRACE_outdoor,2.18,1.44,1.51,10.9,MEDIUM,0.681,RAIN_ONLY,GOOD,31.4,49.8,68,MODERATE,0.564,2,2,mixed_edible_ornamental,0,1,1,0,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1
ROOFTOP_outdoor,1.72,1.19,1.45,7.8,LOW,0.115,HOSE_ON_DECK,GOOD,29.5,42.3,78,DRY,0.824,1,2,ornamental_color,1,0,0,1,synthetic_bootstrap_v1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ROOFTOP_indoor,4.13,1.86,2.22,3.9,MEDIUM,0.39,CARRY_BUCKETS,OK,35.2,53.0,73,MODERATE,0.449,2,1,food_garden,1,1,0,1,synthetic_bootstrap_v1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
TERRACE_outdoor,2.38,1.51,1.58,6.3,LOW,0.368,RAIN_ONLY,GOOD,38.5,46.7,65,MODERATE,0.52,1,1,food_garden,1,0,0,0,synthetic_bootstrap_v1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
ROOFTOP_outdoor,2.82,1.8,1.57,9.6,MEDIUM,0.509,SPOUT_NEAR,POOR,28.1,36.6,46,DRY,0.736,1,3,food_garden,1,0,0,0,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
BALCONY_outdoor,4.15,2.06,2.01,6.4,MEDIUM,0.947,CARRY_BUCKETS,OK,36.4,51.1,60,HEAVY,0.953,1,2,ornamental_color,0,0,0,0,synthetic_bootstrap_v1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
TERRACE_outdoor,4.31,2.06,2.09,7.2,LOW,0.499,CARRY_BUCKETS,OK,30.8,45.4,88,DRY,0.678,0,1,cooling_green,0,1,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
TERRACE_outdoor,10.79,3.17,3.4,10.4,MEDIUM,0.757,HOSE_ON_DECK,POOR,35.5,48.1,37,MODERATE,0.754,1,2,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
ROOFTOP_outdoor,2.06,1.74,1.18,7.5,LOW,0.369,CARRY_BUCKETS,OK,28.2,37.8,55,DRY,0.733,0,2,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
BALCONY_outdoor,3.88,2.27,1.71,6.5,LOW,0.109,SPOUT_NEAR,OK,36.1,51.6,82,HEAVY,0.44,2,2,cooling_green,0,0,0,1,synthetic_bootstrap_v1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
BALCONY_outdoor,4.45,2.18,2.04,8.4,MEDIUM,0.158,SPOUT_NEAR,OK,35.6,51.4,53,HEAVY,0.829,2,2,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
ROOFTOP_outdoor,3.83,2.06,1.86,10.3,LOW,0.294,SPOUT_NEAR,GOOD,29.0,47.1,35,MODERATE,0.716,1,3,cooling_green,1,0,0,1,synthetic_bootstrap_v1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
TERRACE_outdoor,2.52,1.88,1.34,10.8,LOW,0.778,SPOUT_NEAR,GOOD,34.4,49.4,33,DRY,0.775,0,1,ornamental_color,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
BALCONY_outdoor,5.43,2.88,1.89,4.3,MEDIUM,0.685,CARRY_BUCKETS,OK,40.0,52.8,57,DRY,0.418,2,1,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
BALCONY_outdoor,4.65,2.22,2.09,7.1,LOW,0.709,HOSE_ON_DECK,POOR,33.6,53.2,62,MODERATE,0.73,3,2,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
BALCONY_indoor,5.38,2.06,2.61,3.6,MEDIUM,0.174,SPOUT_NEAR,OK,30.2,42.0,58,MODERATE,0.365,0,0,ornamental_color,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
BALCONY_outdoor,8.4,3.0,2.8,4.5,MEDIUM,0.62,SPOUT_NEAR,POOR,29.2,43.1,38,DRY,0.37,3,2,cooling_green,1,0,0,0,synthetic_bootstrap_v1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
ROOFTOP_outdoor,2.94,1.67,1.76,6.7,LOW,0.853,SPOUT_NEAR,OK,39.7,46.0,69,DRY,0.575,2,3,cooling_green,0,0,0,0,synthetic_bootstrap_v1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
ROOFTOP_outdoor,10.47,2.9,3.61,8.3,LOW,0.323,CARRY_BUCKETS,OK,28.2,47.1,39,DRY,0.534,2,1,ornamental_color,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
BALCONY_outdoor,2.72,1.67,1.63,8.6,MEDIUM,0.21,CARRY_BUCKETS,OK,28.0,40.8,77,DRY,0.852,2,2,ornamental_color,1,0,1,1,synthetic_bootstrap_v1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
BALCONY_outdoor,4.01,2.45,1.64,3.4,HIGH,0.727,SPOUT_NEAR,OK,28.0,44.6,60,DRY,0.432,1,3,ornamental_color,0,1,1,1,synthetic_bootstrap_v1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
ROOFTOP_outdoor,4.71,2.39,1.97,10.0,LOW,0.574,CARRY_BUCKETS,GOOD,35.7,47.1,73,HEAVY,0.491,3,2,food_garden,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1
ROOFTOP_outdoor,1.5,1.3,1.15,10.9,MEDIUM,0.186,CARRY_BUCKETS,GOOD,29.6,46.2,50,MODERATE,0.667,2,2,ornamental_color,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
BALCONY_outdoor,6.46,2.19,2.95,5.9,MEDIUM,0.549,SPOUT_NEAR,GOOD,32.2,50.3,52,DRY,0.564,3,3,mixed_edible_ornamental,1,0,0,1,synthetic_bootstrap_v1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
TERRACE_outdoor,3.61,1.84,1.96,8.2,LOW,0.766,SPOUT_NEAR,GOOD,36.8,45.8,43,DRY,0.464,1,2,minimal_low_care,1,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
TERRACE_outdoor,6.58,2.92,2.25,9.1,LOW,0.183,CARRY_BUCKETS,OK,31.2,48.4,40,MODERATE,0.598,1,2,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
TERRACE_outdoor,3.68,2.19,1.68,6.3,LOW,0.848,SPOUT_NEAR,OK,34.8,52.4,78,DRY,0.727,2,1,ornamental_color,0,1,1,1,synthetic_bootstrap_v1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
ROOFTOP_outdoor,4.91,2.41,2.04,6.8,LOW,0.563,SPOUT_NEAR,POOR,28.7,46.8,57,DRY,0.367,1,3,food_garden,1,0,0,1,synthetic_bootstrap_v1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
BALCONY_outdoor,1.5,1.34,1.12,7.4,LOW,0.789,CARRY_BUCKETS,GOOD,36.3,55.4,71,DRY,0.514,3,2,mixed_edible_ornamental,1,1,1,1,synthetic_bootstrap_v1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
ROOFTOP_outdoor,4.13,2.14,1.93,6.8,LOW,0.193,CARRY_BUCKETS,OK,40.2,54.3,34,HEAVY,0.444,2,0,cooling_green,0,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TERRACE_outdoor,7.83,3.11,2.52,9.6,LOW,0.773,HOSE_ON_DECK,POOR,29.0,40.1,77,MODERATE,0.912,0,1,ornamental_color,0,1,0,1,synthetic_bootstrap_v1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
TERRACE_outdoor,6.26,2.43,2.58,8.7,MEDIUM,0.24,RAIN_ONLY,GOOD,32.6,45.6,43,MODERATE,0.678,1,2,cooling_green,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
BALCONY_indoor,4.09,1.94,2.11,1.5,HIGH,0.604,CARRY_BUCKETS,GOOD,29.7,45.2,49,MODERATE,0.877,0,3,mixed_edible_ornamental,0,1,0,1,synthetic_bootstrap_v1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
BALCONY_outdoor,1.59,1.27,1.25,7.0,LOW,0.678,HOSE_ON_DECK,GOOD,31.0,44.5,38,MODERATE,0.521,1,2,food_garden,0,0,0,1,synthetic_bootstrap_v1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
BALCONY_indoor,5.98,2.69,2.22,2.3,HIGH,0.734,SPOUT_NEAR,OK,33.7,50.8,46,HEAVY,0.679,2,1,cooling_green,0,1,0,0,synthetic_bootstrap_v1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
BALCONY_outdoor,3.02,1.82,1.66,5.0,MEDIUM,0.15,SPOUT_NEAR,GOOD,37.5,54.6,69,MODERATE,0.758,1,0,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
BALCONY_outdoor,3.32,1.57,2.11,4.2,MEDIUM,0.638,CARRY_BUCKETS,POOR,38.6,55.3,70,DRY,0.829,3,3,mixed_edible_ornamental,0,1,0,1,synthetic_bootstrap_v1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
BALCONY_outdoor,4.41,2.55,1.73,4.5,LOW,0.326,CARRY_BUCKETS,POOR,33.5,46.8,37,MODERATE,0.716,2,2,food_garden,1,0,0,1,synthetic_bootstrap_v1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
BALCONY_outdoor,3.4,2.22,1.53,7.2,LOW,0.935,SPOUT_NEAR,POOR,38.7,49.4,47,DRY,0.66,2,2,food_garden,1,1,0,0,synthetic_bootstrap_v1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
BALCONY_outdoor,1.5,1.4,1.07,5.0,MEDIUM,0.644,CARRY_BUCKETS,OK,29.9,41.7,34,HEAVY,0.641,1,1,cooling_green,0,1,1,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
BALCONY_outdoor,8.17,2.95,2.77,6.3,LOW,0.33,SPOUT_NEAR,POOR,34.3,43.1,58,DRY,0.899,3,2,food_garden,1,1,0,1,synthetic_bootstrap_v1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
TERRACE_outdoor,4.61,2.02,2.28,5.5,MEDIUM,0.101,CARRY_BUCKETS,OK,34.3,50.0,41,MODERATE,0.927,0,0,ornamental_color,1,0,0,1,synthetic_bootstrap_v1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
BALCONY_outdoor,1.5,1.23,1.22,5.4,MEDIUM,0.628,HOSE_ON_DECK,GOOD,32.7,44.8,48,MODERATE,0.635,2,1,minimal_low_care,1,0,0,0,synthetic_bootstrap_v1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ROOFTOP_outdoor,9.78,3.2,3.06,6.8,MEDIUM,0.108,CARRY_BUCKETS,GOOD,36.0,48.6,47,HEAVY,0.924,0,1,food_garden,0,0,0,1,synthetic_bootstrap_v1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
BALCONY_outdoor,2.61,1.52,1.72,5.6,MEDIUM,0.229,RAIN_ONLY,POOR,36.2,42.4,36,MODERATE,0.93,1,0,food_garden,1,0,0,1,synthetic_bootstrap_v1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
ROOFTOP_outdoor,1.84,1.26,1.46,8.4,MEDIUM,0.463,CARRY_BUCKETS,GOOD,34.7,48.0,50,MODERATE,0.521,1,1,cooling_green,0,1,0,0,synthetic_bootstrap_v1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
ROOFTOP_outdoor,3.9,2.34,1.67,10.1,LOW,0.871,RAIN_ONLY,OK,29.6,39.5,33,MODERATE,0.752,1,2,cooling_green,1,1,0,1,synthetic_bootstrap_v1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
BALCONY_outdoor,3.62,1.69,2.14,3.2,MEDIUM,0.397,HOSE_ON_DECK,OK,32.5,49.2,70,DRY,0.957,1,1,food_garden,1,0,0,1,synthetic_bootstrap_v1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BALCONY_outdoor,6.34,2.16,2.94,6.8,LOW,0.591,CARRY_BUCKETS,OK,36.0,45.6,63,MODERATE,0.912,0,2,mixed_edible_ornamental,1,1,0,1,synthetic_bootstrap_v1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
BALCONY_outdoor,2.87,1.8,1.59,5.3,MEDIUM,0.454,CARRY_BUCKETS,GOOD,34.1,51.3,53,MODERATE,0.888,2,1,food_garden,0,0,0,0,synthetic_bootstrap_v1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
ROOFTOP_outdoor,2.34,1.86,1.26,11.1,LOW,0.17,HOSE_ON_DECK,GOOD,33.6,48.6,72,DRY,0.361,0,0,cooling_green,1,0,1,1,synthetic_bootstrap_v1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
